internal_id,string_external_id,abundance
4438627,9606.ENSP00000310723,11.8
4446601,9606.ENSP00000380044,11.8
4432833,9606.ENSP00000209873,11.8
4441424,9606.ENSP00000344432,11.8
4446963,9606.ENSP00000382814,11.8
4448605,9606.ENSP00000411355,11.8
4433898,9606.ENSP00000244520,11.8
4443077,9606.ENSP00000357288,11.7
4433034,9606.ENSP00000217964,11.7
4449808,9606.ENSP00000437041,11.7
4440653,9606.ENSP00000335247,11.7
4441122,9606.ENSP00000341170,11.7
4450943,9606.ENSP00000470087,11.7
4436183,9606.ENSP00000275364,11.7
4449657,9606.ENSP00000433126,11.7
4450300,9606.ENSP00000450085,11.7
4451899,9606.ENSP00000484903,11.6
4446759,9606.ENSP00000381072,11.6
4436864,9606.ENSP00000290401,11.6
4438182,9606.ENSP00000305988,11.6
4446647,9606.ENSP00000380336,11.6
4433332,9606.ENSP00000225726,11.6
4436762,9606.ENSP00000288111,11.6
4440814,9606.ENSP00000337722,11.6
4437021,9606.ENSP00000293604,11.6
4451778,9606.ENSP00000483489,11.6
4450246,9606.ENSP00000448054,11.6
4446506,9606.ENSP00000379430,11.5
4436119,9606.ENSP00000274242,11.5
4444032,9606.ENSP00000361914,11.5
4444427,9606.ENSP00000363770,11.5
4448472,9606.ENSP00000408025,11.5
4440744,9606.ENSP00000336866,11.5
4437248,9606.ENSP00000296181,11.5
4439748,9606.ENSP00000325266,11.4
4434125,9606.ENSP00000250244,11.4
4436055,9606.ENSP00000273063,11.4
4444211,9606.ENSP00000362649,11.4
4448140,9606.ENSP00000400870,11.4
4436626,9606.ENSP00000285298,11.4
4440344,9606.ENSP00000332287,11.4
4444754,9606.ENSP00000365806,11.3
4434586,9606.ENSP00000257915,11.3
4442655,9606.ENSP00000355340,11.3
4442522,9606.ENSP00000354689,11.3
4442725,9606.ENSP00000355651,11.3
4433288,9606.ENSP00000223641,11.3
4446389,9606.ENSP00000378699,11.3
4449266,9606.ENSP00000423822,11.3
4443863,9606.ENSP00000361084,11.3
4440232,9606.ENSP00000331127,11.3
4438374,9606.ENSP00000307954,11.2
4438591,9606.ENSP00000310448,11.2
4443408,9606.ENSP00000358865,11.2
4451123,9606.ENSP00000475168,11.2
4449123,9606.ENSP00000420487,11.2
4444016,9606.ENSP00000361845,11.2
4434233,9606.ENSP00000252542,11.2
4449290,9606.ENSP00000424417,11.1
4449234,9606.ENSP00000423014,11.1
4441043,9606.ENSP00000340454,11.1
4433046,9606.ENSP00000218224,11.1
4434984,9606.ENSP00000261942,11.1
4450644,9606.ENSP00000461295,11.1
4436708,9606.ENSP00000287097,11.1
4445452,9606.ENSP00000370192,11
4436274,9606.ENSP00000278193,11
4443195,9606.ENSP00000357804,11
4444958,9606.ENSP00000367086,11
4443486,9606.ENSP00000359258,11
4434353,9606.ENSP00000254322,11
4443229,9606.ENSP00000357920,11
4434738,9606.ENSP00000259951,10.9
4433238,9606.ENSP00000222572,10.9
4450369,9606.ENSP00000451792,10.9
4447941,9606.ENSP00000396704,10.9
4443774,9606.ENSP00000360635,10.9
4436894,9606.ENSP00000290949,10.9
4441082,9606.ENSP00000340823,10.8
4437235,9606.ENSP00000296102,10.8
4439879,9606.ENSP00000326806,10.8
4446440,9606.ENSP00000379047,10.8
4442138,9606.ENSP00000351380,10.8
4434360,9606.ENSP00000254480,10.8
4450126,9606.ENSP00000444645,10.7
4442228,9606.ENSP00000352248,10.7
4444765,9606.ENSP00000365883,10.7
4434121,9606.ENSP00000250113,10.7
4432760,9606.ENSP00000196061,10.7
4434047,9606.ENSP00000248114,10.6
4442443,9606.ENSP00000354251,10.6
4447319,9606.ENSP00000386156,10.6
4440769,9606.ENSP00000337180,10.6
4440123,9606.ENSP00000329715,10.6
4444259,9606.ENSP00000362870,10.6
4448585,9606.ENSP00000411004,10.6
4448726,9606.ENSP00000414302,10.6
4442231,9606.ENSP00000352264,10.5
4434813,9606.ENSP00000260970,10.5
4439237,9606.ENSP00000318912,10.5
4449885,9606.ENSP00000438886,10.5
4446077,9606.ENSP00000376553,10.5
4449633,9606.ENSP00000432561,10.5
4444617,9606.ENSP00000364893,10.5
4446079,9606.ENSP00000376568,10.4
4438516,9606.ENSP00000309555,10.4
4450983,9606.ENSP00000471242,10.4
4436399,9606.ENSP00000280886,10.4
4434582,9606.ENSP00000257904,10.3
4442097,9606.ENSP00000351035,10.3
4437223,9606.ENSP00000296028,10.3
4439401,9606.ENSP00000320924,10.3
4440774,9606.ENSP00000337261,10.3
4443203,9606.ENSP00000357836,10.3
4442075,9606.ENSP00000350734,10.3
4433122,9606.ENSP00000220592,10.2
4441594,9606.ENSP00000346148,10.2
4439132,9606.ENSP00000317468,10.2
4439256,9606.ENSP00000319096,10.2
4441197,9606.ENSP00000341911,10.2
4435970,9606.ENSP00000271234,10.2
4440337,9606.ENSP00000332198,10.2
4441543,9606.ENSP00000345702,10.2
4442192,9606.ENSP00000351813,10.2
4440757,9606.ENSP00000337053,10.2
4447950,9606.ENSP00000396915,10.1
4443886,9606.ENSP00000361206,10.1
4439791,9606.ENSP00000325748,10.1
4435289,9606.ENSP00000263657,10.1
4433751,9606.ENSP00000239666,10.1
4450705,9606.ENSP00000463325,10
4445791,9606.ENSP00000373404,10
4445090,9606.ENSP00000367891,10
4439120,9606.ENSP00000317332,10
4449634,9606.ENSP00000432568,10
4439512,9606.ENSP00000322273,10
4443200,9606.ENSP00000357823,10
4437734,9606.ENSP00000301242,10
4451879,9606.ENSP00000484689,10
4443419,9606.ENSP00000358909,9.99
4436437,9606.ENSP00000281589,9.99
4442925,9606.ENSP00000356584,9.99
4440531,9606.ENSP00000334145,9.97
4452022,9606.ENSP00000485401,9.95
4433913,9606.ENSP00000244763,9.92
4448584,9606.ENSP00000410964,9.9
4440768,9606.ENSP00000337168,9.88
4434254,9606.ENSP00000252804,9.88
4443143,9606.ENSP00000357644,9.88
4442649,9606.ENSP00000355308,9.87
4434997,9606.ENSP00000262041,9.87
4433305,9606.ENSP00000225275,9.86
4437825,9606.ENSP00000302111,9.86
4433109,9606.ENSP00000220058,9.86
4435509,9606.ENSP00000264883,9.86
4443640,9606.ENSP00000359988,9.85
4437564,9606.ENSP00000299367,9.81
4448504,9606.ENSP00000409126,9.81
4442387,9606.ENSP00000353731,9.81
4438628,9606.ENSP00000310726,9.78
4432598,9606.ENSP00000016171,9.75
4436277,9606.ENSP00000278222,9.75
4448254,9606.ENSP00000403067,9.73
4448853,9606.ENSP00000416951,9.71
4438407,9606.ENSP00000308361,9.7
4445137,9606.ENSP00000368237,9.69
4448200,9606.ENSP00000401853,9.69
4442565,9606.ENSP00000354891,9.69
4435808,9606.ENSP00000268129,9.69
4433531,9606.ENSP00000231368,9.66
4449091,9606.ENSP00000420168,9.66
4435466,9606.ENSP00000264649,9.65
4433887,9606.ENSP00000244230,9.61
4447098,9606.ENSP00000384273,9.6
4446728,9606.ENSP00000380901,9.6
4436916,9606.ENSP00000291552,9.59
4451906,9606.ENSP00000485022,9.59
4443277,9606.ENSP00000358211,9.58
4441944,9606.ENSP00000349576,9.56
4435465,9606.ENSP00000264645,9.54
4433354,9606.ENSP00000226105,9.53
4447148,9606.ENSP00000384638,9.52
4438539,9606.ENSP00000309782,9.51
4433719,9606.ENSP00000238738,9.48
4447695,9606.ENSP00000391490,9.48
4437290,9606.ENSP00000296490,9.46
4440920,9606.ENSP00000339067,9.45
4450160,9606.ENSP00000445440,9.45
4445118,9606.ENSP00000368100,9.45
4443853,9606.ENSP00000361042,9.43
4439918,9606.ENSP00000327427,9.43
4449477,9606.ENSP00000428966,9.43
4433658,9606.ENSP00000236040,9.4
4438381,9606.ENSP00000308022,9.4
4439788,9606.ENSP00000325690,9.38
4451758,9606.ENSP00000483300,9.38
4434351,9606.ENSP00000254286,9.38
4448410,9606.ENSP00000406293,9.37
4450511,9606.ENSP00000455561,9.36
4443980,9606.ENSP00000361704,9.33
4449578,9606.ENSP00000431186,9.33
4434391,9606.ENSP00000254868,9.32
4441814,9606.ENSP00000348278,9.3
4449900,9606.ENSP00000439250,9.29
4442657,9606.ENSP00000355361,9.28
4448063,9606.ENSP00000399324,9.26
4434872,9606.ENSP00000261407,9.26
4443957,9606.ENSP00000361603,9.26
4445129,9606.ENSP00000368165,9.25
4441344,9606.ENSP00000343535,9.25
4444457,9606.ENSP00000363970,9.24
4448043,9606.ENSP00000398736,9.22
4449665,9606.ENSP00000433295,9.21
4449087,9606.ENSP00000420127,9.19
4437397,9606.ENSP00000297350,9.17
4432992,9606.ENSP00000216968,9.16
4451552,9606.ENSP00000481022,9.16
4447526,9606.ENSP00000387760,9.14
4432903,9606.ENSP00000216044,9.13
4435655,9606.ENSP00000265857,9.12
4437195,9606.ENSP00000295802,9.11
4443915,9606.ENSP00000361383,9.1
4449922,9606.ENSP00000439856,9.1
4449592,9606.ENSP00000431459,9.1
4446395,9606.ENSP00000378733,9.08
4448143,9606.ENSP00000400882,9.05
4449654,9606.ENSP00000433071,9.04
4437560,9606.ENSP00000299335,9.04
4438024,9606.ENSP00000304139,9.04
4446867,9606.ENSP00000381844,9.03
4437480,9606.ENSP00000298299,9.03
4448775,9606.ENSP00000415151,9.02
4448485,9606.ENSP00000408411,9.01
4446666,9606.ENSP00000380453,9.01
4437736,9606.ENSP00000301246,9
4445065,9606.ENSP00000367755,8.99
4447442,9606.ENSP00000386896,8.98
4449120,9606.ENSP00000420465,8.98
4433575,9606.ENSP00000233057,8.97
4449310,9606.ENSP00000424870,8.97
4448239,9606.ENSP00000402608,8.96
4435501,9606.ENSP00000264832,8.95
4435303,9606.ENSP00000263710,8.94
4451277,9606.ENSP00000478249,8.93
4444772,9606.ENSP00000365919,8.92
4444464,9606.ENSP00000363993,8.91
4447656,9606.ENSP00000390436,8.9
4449003,9606.ENSP00000419004,8.89
4441875,9606.ENSP00000348944,8.88
4433382,9606.ENSP00000227155,8.88
4438610,9606.ENSP00000310596,8.88
4432869,9606.ENSP00000215730,8.88
4440960,9606.ENSP00000339479,8.87
4451641,9606.ENSP00000482169,8.86
4436574,9606.ENSP00000284268,8.85
4435811,9606.ENSP00000268150,8.85
4449501,9606.ENSP00000429367,8.85
4436041,9606.ENSP00000272645,8.85
4450843,9606.ENSP00000467262,8.85
4440343,9606.ENSP00000332274,8.84
4435221,9606.ENSP00000263239,8.83
4435125,9606.ENSP00000262710,8.82
4438746,9606.ENSP00000312029,8.82
4444824,9606.ENSP00000366280,8.78
4435348,9606.ENSP00000263980,8.78
4445887,9606.ENSP00000374455,8.76
4449231,9606.ENSP00000422941,8.76
4443899,9606.ENSP00000361285,8.74
4438260,9606.ENSP00000306864,8.74
4439016,9606.ENSP00000315693,8.7
4442176,9606.ENSP00000351686,8.7
4448476,9606.ENSP00000408146,8.7
4439111,9606.ENSP00000317232,8.67
4448457,9606.ENSP00000407552,8.66
4446461,9606.ENSP00000379182,8.65
4442113,9606.ENSP00000351157,8.65
4436991,9606.ENSP00000292823,8.64
4439246,9606.ENSP00000318982,8.63
4439498,9606.ENSP00000322159,8.62
4435743,9606.ENSP00000267103,8.62
4436420,9606.ENSP00000281187,8.61
4436925,9606.ENSP00000291592,8.6
4447920,9606.ENSP00000396301,8.57
4437766,9606.ENSP00000301464,8.57
4436188,9606.ENSP00000275525,8.54
4445114,9606.ENSP00000368062,8.54
4448967,9606.ENSP00000418525,8.52
4435431,9606.ENSP00000264424,8.52
4438120,9606.ENSP00000305355,8.51
4437691,9606.ENSP00000300738,8.51
4451766,9606.ENSP00000483375,8.49
4438548,9606.ENSP00000309953,8.49
4442312,9606.ENSP00000353025,8.47
4446733,9606.ENSP00000380921,8.45
4433073,9606.ENSP00000219252,8.44
4444096,9606.ENSP00000362144,8.42
4441520,9606.ENSP00000345420,8.41
4442759,9606.ENSP00000355877,8.4
4449847,9606.ENSP00000438042,8.39
4436598,9606.ENSP00000284674,8.39
4437398,9606.ENSP00000297354,8.37
4439036,9606.ENSP00000316032,8.37
4449691,9606.ENSP00000433919,8.35
4439304,9606.ENSP00000319726,8.34
4443442,9606.ENSP00000359025,8.33
4451254,9606.ENSP00000477920,8.32
4435495,9606.ENSP00000264779,8.32
4443483,9606.ENSP00000359233,8.31
4436195,9606.ENSP00000275766,8.3
4440306,9606.ENSP00000331867,8.3
4443000,9606.ENSP00000356967,8.29
4435989,9606.ENSP00000271651,8.28
4446283,9606.ENSP00000378050,8.28
4446190,9606.ENSP00000377390,8.28
4443078,9606.ENSP00000357292,8.26
4433221,9606.ENSP00000222330,8.25
4440900,9606.ENSP00000338788,8.25
4441506,9606.ENSP00000345282,8.25
4446911,9606.ENSP00000382274,8.24
4450981,9606.ENSP00000471191,8.24
4439092,9606.ENSP00000316909,8.23
4439213,9606.ENSP00000318629,8.23
4443049,9606.ENSP00000357129,8.23
4446492,9606.ENSP00000379365,8.21
4435852,9606.ENSP00000268835,8.2
4433200,9606.ENSP00000222008,8.18
4446660,9606.ENSP00000380427,8.18
4436736,9606.ENSP00000287667,8.17
4440770,9606.ENSP00000337194,8.17
4435200,9606.ENSP00000263102,8.16
4448904,9606.ENSP00000417517,8.15
4440753,9606.ENSP00000336994,8.13
4446263,9606.ENSP00000377867,8.13
4438411,9606.ENSP00000308413,8.13
4441447,9606.ENSP00000344666,8.13
4437600,9606.ENSP00000299736,8.12
4451087,9606.ENSP00000473983,8.12
4446247,9606.ENSP00000377784,8.12
4450396,9606.ENSP00000452479,8.1
4443476,9606.ENSP00000359216,8.1
4450286,9606.ENSP00000449428,8.1
4432723,9606.ENSP00000175756,8.1
4446638,9606.ENSP00000380286,8.09
4432632,9606.ENSP00000053867,8.08
4436038,9606.ENSP00000272638,8.08
4447107,9606.ENSP00000384359,8.07
4434207,9606.ENSP00000252071,8.07
4433118,9606.ENSP00000220509,8.05
4450237,9606.ENSP00000447730,8.02
4436846,9606.ENSP00000290231,8.02
4440033,9606.ENSP00000328547,8.01
4439427,9606.ENSP00000321271,8
4444074,9606.ENSP00000362092,7.98
4444791,9606.ENSP00000366070,7.98
4442408,9606.ENSP00000353864,7.97
4451779,9606.ENSP00000483491,7.97
4450387,9606.ENSP00000452245,7.96
4451351,9606.ENSP00000479060,7.96
4447362,9606.ENSP00000386346,7.96
4436288,9606.ENSP00000278422,7.95
4440468,9606.ENSP00000333633,7.95
4445393,9606.ENSP00000369814,7.93
4451207,9606.ENSP00000477502,7.93
4436737,9606.ENSP00000287675,7.92
4447601,9606.ENSP00000389289,7.91
4435442,9606.ENSP00000264497,7.89
4433145,9606.ENSP00000221166,7.88
4450728,9606.ENSP00000464050,7.88
4447190,9606.ENSP00000384999,7.87
4433580,9606.ENSP00000233146,7.86
4442435,9606.ENSP00000354201,7.85
4449756,9606.ENSP00000435585,7.84
4446469,9606.ENSP00000379217,7.84
4446243,9606.ENSP00000377778,7.84
4438693,9606.ENSP00000311453,7.83
4446755,9606.ENSP00000381057,7.82
4447835,9606.ENSP00000394085,7.82
4439385,9606.ENSP00000320663,7.82
4439244,9606.ENSP00000318974,7.8
4449720,9606.ENSP00000434724,7.79
4433261,9606.ENSP00000223023,7.78
4433299,9606.ENSP00000224807,7.78
4450002,9606.ENSP00000441802,7.77
4451021,9606.ENSP00000472249,7.77
4438138,9606.ENSP00000305595,7.77
4434450,9606.ENSP00000255882,7.74
4433713,9606.ENSP00000238647,7.74
4435378,9606.ENSP00000264108,7.73
4433503,9606.ENSP00000230449,7.72
4437144,9606.ENSP00000295314,7.7
4448970,9606.ENSP00000418563,7.69
4435763,9606.ENSP00000267425,7.68
4440605,9606.ENSP00000334854,7.68
4447103,9606.ENSP00000384312,7.68
4445464,9606.ENSP00000370224,7.67
4436346,9606.ENSP00000279392,7.67
4436245,9606.ENSP00000276893,7.67
4449644,9606.ENSP00000432768,7.65
4451302,9606.ENSP00000478490,7.64
4443544,9606.ENSP00000359505,7.63
4448806,9606.ENSP00000415968,7.62
4437261,9606.ENSP00000296292,7.61
4440857,9606.ENSP00000338258,7.61
4434748,9606.ENSP00000260118,7.59
4451812,9606.ENSP00000483825,7.59
4451606,9606.ENSP00000481697,7.59
4435804,9606.ENSP00000268099,7.57
4432554,9606.ENSP00000003302,7.57
4432651,9606.ENSP00000074304,7.56
4442627,9606.ENSP00000355198,7.55
4434223,9606.ENSP00000252445,7.55
4441028,9606.ENSP00000340292,7.53
4444315,9606.ENSP00000363191,7.53
4442244,9606.ENSP00000352401,7.52
4445321,9606.ENSP00000369419,7.52
4450951,9606.ENSP00000470252,7.5
4434178,9606.ENSP00000251527,7.5
4434308,9606.ENSP00000253457,7.5
4436345,9606.ENSP00000279387,7.49
4451834,9606.ENSP00000484144,7.47
4449366,9606.ENSP00000426528,7.45
4443954,9606.ENSP00000361599,7.44
4435155,9606.ENSP00000262887,7.44
4448930,9606.ENSP00000417748,7.41
4434821,9606.ENSP00000261038,7.4
4439429,9606.ENSP00000321320,7.4
4437266,9606.ENSP00000296333,7.4
4436092,9606.ENSP00000273783,7.39
4433377,9606.ENSP00000226760,7.39
4444751,9606.ENSP00000365773,7.38
4441449,9606.ENSP00000344724,7.38
4437450,9606.ENSP00000297988,7.38
4443701,9606.ENSP00000360269,7.38
4441966,9606.ENSP00000349727,7.37
4451565,9606.ENSP00000481114,7.35
4447522,9606.ENSP00000387699,7.33
4445518,9606.ENSP00000370625,7.32
4437960,9606.ENSP00000303427,7.29
4438614,9606.ENSP00000310631,7.28
4443356,9606.ENSP00000358616,7.27
4450953,9606.ENSP00000470262,7.25
4440667,9606.ENSP00000335371,7.25
4449352,9606.ENSP00000426167,7.24
4444258,9606.ENSP00000362869,7.24
4444589,9606.ENSP00000364731,7.24
4451117,9606.ENSP00000475025,7.24
4450746,9606.ENSP00000464522,7.23
4444130,9606.ENSP00000362299,7.23
4451505,9606.ENSP00000480573,7.22
4440342,9606.ENSP00000332256,7.21
4448399,9606.ENSP00000406157,7.21
4445537,9606.ENSP00000370748,7.19
4448170,9606.ENSP00000401371,7.19
4442368,9606.ENSP00000353518,7.18
4440185,9606.ENSP00000330433,7.17
4442008,9606.ENSP00000350075,7.17
4444322,9606.ENSP00000363228,7.16
4448435,9606.ENSP00000406933,7.15
4439861,9606.ENSP00000326579,7.15
4433136,9606.ENSP00000220853,7.15
4440533,9606.ENSP00000334153,7.14
4436081,9606.ENSP00000273480,7.14
4438520,9606.ENSP00000309572,7.13
4439116,9606.ENSP00000317300,7.12
4451288,9606.ENSP00000478310,7.11
4435202,9606.ENSP00000263121,7.09
4443129,9606.ENSP00000357583,7.09
4447724,9606.ENSP00000392043,7.08
4435161,9606.ENSP00000262904,7.08
4449997,9606.ENSP00000441691,7.07
4444745,9606.ENSP00000365725,7.05
4433360,9606.ENSP00000226247,7.04
4444721,9606.ENSP00000365567,7.04
4451893,9606.ENSP00000484855,7.03
4446582,9606.ENSP00000379895,7.01
4433266,9606.ENSP00000223095,7.01
4434897,9606.ENSP00000261531,7
4441638,9606.ENSP00000346599,6.98
4435547,9606.ENSP00000265069,6.98
4433465,9606.ENSP00000229335,6.98
4448163,9606.ENSP00000401264,6.97
4434333,9606.ENSP00000253968,6.96
4449400,9606.ENSP00000427424,6.96
4439597,9606.ENSP00000323313,6.95
4451808,9606.ENSP00000483786,6.95
4436808,9606.ENSP00000289373,6.94
4450520,9606.ENSP00000455771,6.94
4451039,9606.ENSP00000472749,6.94
4441283,9606.ENSP00000342828,6.94
4442597,9606.ENSP00000355050,6.94
4451072,9606.ENSP00000473391,6.93
4443347,9606.ENSP00000358554,6.93
4436931,9606.ENSP00000291707,6.91
4443956,9606.ENSP00000361602,6.91
4435308,9606.ENSP00000263735,6.9
4438954,9606.ENSP00000314807,6.9
4444848,9606.ENSP00000366396,6.88
4449442,9606.ENSP00000428324,6.87
4441104,9606.ENSP00000340998,6.87
4442128,9606.ENSP00000351310,6.86
4433973,9606.ENSP00000246117,6.86
4435529,9606.ENSP00000264990,6.84
4438751,9606.ENSP00000312107,6.83
4435345,9606.ENSP00000263966,6.83
4445815,9606.ENSP00000373627,6.82
4440731,9606.ENSP00000336762,6.82
4441336,9606.ENSP00000343445,6.82
4449849,9606.ENSP00000438113,6.81
4433839,9606.ENSP00000243052,6.8
4448032,9606.ENSP00000398596,6.79
4444859,9606.ENSP00000366474,6.79
4440844,9606.ENSP00000338057,6.78
4443489,9606.ENSP00000359285,6.78
4433694,9606.ENSP00000237837,6.78
4433374,9606.ENSP00000226574,6.78
4436071,9606.ENSP00000273317,6.77
4441509,9606.ENSP00000345333,6.76
4440909,9606.ENSP00000338885,6.76
4435686,9606.ENSP00000266079,6.76
4437847,9606.ENSP00000302324,6.76
4433918,9606.ENSP00000245046,6.76
4450524,9606.ENSP00000455854,6.76
4438887,9606.ENSP00000313851,6.76
4448547,9606.ENSP00000410309,6.74
4432788,9606.ENSP00000201979,6.73
4440239,9606.ENSP00000331211,6.73
4433131,9606.ENSP00000220772,6.73
4449114,9606.ENSP00000420357,6.71
4450350,9606.ENSP00000451235,6.69
4437536,9606.ENSP00000299106,6.67
4443547,9606.ENSP00000359512,6.66
4433204,9606.ENSP00000222120,6.66
4434133,9606.ENSP00000250457,6.65
4434610,9606.ENSP00000258201,6.64
4446624,9606.ENSP00000380178,6.64
4438793,9606.ENSP00000312506,6.63
4434709,9606.ENSP00000259512,6.63
4436343,9606.ENSP00000279263,6.63
4441664,9606.ENSP00000346886,6.62
4440402,9606.ENSP00000332806,6.6
4440530,9606.ENSP00000334140,6.6
4434772,9606.ENSP00000260361,6.6
4433760,9606.ENSP00000240055,6.6
4450593,9606.ENSP00000458075,6.59
4449286,9606.ENSP00000424328,6.58
4438113,9606.ENSP00000305255,6.58
4446738,9606.ENSP00000380958,6.58
4433280,9606.ENSP00000223357,6.57
4434239,9606.ENSP00000252599,6.57
4434383,9606.ENSP00000254770,6.56
4436959,9606.ENSP00000292363,6.56
4447074,9606.ENSP00000384109,6.56
4449767,9606.ENSP00000436005,6.56
4433358,9606.ENSP00000226225,6.55
4445591,9606.ENSP00000371155,6.54
4443507,9606.ENSP00000359364,6.53
4442182,9606.ENSP00000351740,6.52
4450375,9606.ENSP00000451866,6.51
4447481,9606.ENSP00000387187,6.51
4444117,9606.ENSP00000362235,6.5
4435124,9606.ENSP00000262662,6.5
4438651,9606.ENSP00000311032,6.5
4434526,9606.ENSP00000257013,6.49
4435956,9606.ENSP00000270645,6.49
4449287,9606.ENSP00000424363,6.49
4432748,9606.ENSP00000188790,6.48
4443399,9606.ENSP00000358820,6.48
4442055,9606.ENSP00000350509,6.47
4435026,9606.ENSP00000262188,6.47
4451135,9606.ENSP00000475615,6.45
4433876,9606.ENSP00000244040,6.44
4446038,9606.ENSP00000376330,6.43
4451519,9606.ENSP00000480740,6.43
4442511,9606.ENSP00000354649,6.43
4451689,9606.ENSP00000482548,6.42
4448827,9606.ENSP00000416387,6.42
4440524,9606.ENSP00000334100,6.41
4442918,9606.ENSP00000356562,6.41
4435116,9606.ENSP00000262633,6.4
4443296,9606.ENSP00000358312,6.4
4433538,9606.ENSP00000231498,6.39
4444126,9606.ENSP00000362287,6.39
4445638,9606.ENSP00000371475,6.38
4447389,9606.ENSP00000386531,6.38
4436957,9606.ENSP00000292314,6.38
4446725,9606.ENSP00000380878,6.37
